Entry,Link,Source,Source_CID,Destination,Dest_CID
38,link112,03dcf6ff-5c6f-45c0-8a12-2d747417c433,com-snaplogic-snaps-flow-copy,762fbf86-3daf-413f-842c-06b17fb06c68,com-snaplogic-snaps-transform-jsonformatter
38,link106,b18b3333-e798-4e4d-97a2-dbbd0814ab15,com-snaplogic-snaps-flow-pipeexec,dbfae10c-ab8d-4ce7-9e8c-ed00b33a826a,com-snaplogic-snaps-transform-datatransform
38,link107,eee173b4-8d56-4cff-8f0a-822426551ce6,com-snaplogic-snaps-transform-datatransform,52a25908-4397-481f-8906-475bb90f29c0,com-snaplogic-snaps-transform-jsonsplitter
38,link104,52a25908-4397-481f-8906-475bb90f29c0,com-snaplogic-snaps-transform-jsonsplitter,5aabb864-e99a-437d-b022-215cb1dd2d57,com-snaplogic-snaps-transform-datatransform
38,link105,5aabb864-e99a-437d-b022-215cb1dd2d57,com-snaplogic-snaps-transform-datatransform,b18b3333-e798-4e4d-97a2-dbbd0814ab15,com-snaplogic-snaps-flow-pipeexec
39,link178,d02a8136-0699-46fb-ad8d-2394f35cde33,com-snaplogic-snaps-workday-workdayread,0fdf1190-5a64-4d1c-9def-a22beb687982,com-snaplogic-snaps-transform-datatransform
39,link122,e2c88e8e-c7bd-4a32-a2dd-5da819b8bb3e,com-snaplogic-snaps-binary-simpleread,b16befa0-6879-4ac0-94f6-3d452a8d78fe,com-snaplogic-snaps-transform-xmlparser
39,link154,d52ef006-638d-4342-b98a-4bc687fd6c7b,com-snaplogic-snaps-transform-datatransform,d02a8136-0699-46fb-ad8d-2394f35cde33,com-snaplogic-snaps-workday-workdayread
39,link199,9b5a4830-a3ca-40ae-ad46-4118bbb465cc,com-snaplogic-snaps-workday-workdayread,d52ef006-638d-4342-b98a-4bc687fd6c7b,com-snaplogic-snaps-transform-datatransform
39,link198,0fdf1190-5a64-4d1c-9def-a22beb687982,com-snaplogic-snaps-transform-datatransform,7e0313d9-cdd6-446a-b67f-8fcccb45d8da,com-snaplogic-snaps-servicenow-servicenowinsert
39,link157,b16befa0-6879-4ac0-94f6-3d452a8d78fe,com-snaplogic-snaps-transform-xmlparser,20d35223-d2ed-4fa9-b7fb-b4d68c4476e6,com-snaplogic-snaps-transform-jsonsplitter
39,link151,59972637-5275-4101-9aa0-6eb8d9534745,com-snaplogic-snaps-transform-datatransform,9b5a4830-a3ca-40ae-ad46-4118bbb465cc,com-snaplogic-snaps-workday-workdayread
39,link150,ee0f48a0-7787-43ce-b561-a8df564a25e7,com-snaplogic-snaps-transform-datatransform,29ae0afe-6c08-4b37-8fad-8baab65a65c3,com-snaplogic-snaps-flow-filter
39,link152,29ae0afe-6c08-4b37-8fad-8baab65a65c3,com-snaplogic-snaps-flow-filter,59972637-5275-4101-9aa0-6eb8d9534745,com-snaplogic-snaps-transform-datatransform
39,link149,20d35223-d2ed-4fa9-b7fb-b4d68c4476e6,com-snaplogic-snaps-transform-jsonsplitter,ee0f48a0-7787-43ce-b561-a8df564a25e7,com-snaplogic-snaps-transform-datatransform
40,link112,a9d4f638-f9e0-4913-b291-07d3fa4fd4f2,com-snaplogic-snaps-transform-csvformatter,1332b757-d13c-477b-b982-727d780e295d,com-snaplogic-snaps-hadoop-hdfswrite
40,link131,e73beb48-a72c-459a-8ea6-b1748e255867,com-snaplogic-snaps-transform-datatransform,a9d4f638-f9e0-4913-b291-07d3fa4fd4f2,com-snaplogic-snaps-transform-csvformatter
40,link116,cc8ca012-8550-406f-acca-ca934b415224,com-snaplogic-snaps-salesforce-read,e73beb48-a72c-459a-8ea6-b1748e255867,com-snaplogic-snaps-transform-datatransform
41,link104,2823d82a-9a67-42fd-82e0-c084a3246e7d,com-snaplogic-snaps-salesforce-create,e1b09919-6432-4225-b399-13489e997ca8,com-snaplogic-snaps-transform-datatransform
41,link102,4baf0c80-d07f-4e6d-87d3-712c62691d37,com-snaplogic-snaps-flow-union,035cadba-a4e2-4ef1-9168-500342e7afce,com-snaplogic-snaps-transform-datatransform
41,link103,035cadba-a4e2-4ef1-9168-500342e7afce,com-snaplogic-snaps-transform-datatransform,2823d82a-9a67-42fd-82e0-c084a3246e7d,com-snaplogic-snaps-salesforce-create
41,link100,79e15eb1-9950-423b-be9f-403103182e38,com-snaplogic-snaps-rest-get,4baf0c80-d07f-4e6d-87d3-712c62691d37,com-snaplogic-snaps-flow-union
41,link101,79e15eb1-9950-423b-be9f-403103182e38,com-snaplogic-snaps-rest-get,4baf0c80-d07f-4e6d-87d3-712c62691d37,com-snaplogic-snaps-flow-union
42,link142,13911b58-cca0-4efc-bc1e-c92a1ae042fd,com-snaplogic-snaps-transform-datatransform,fc5cdc7b-84ab-48f7-b28a-1078d2ff9216,com-snaplogic-snaps-transform-csvformatter
42,link140,acf64d65-57ac-4cb3-b2cc-525e62a1ffdc,com-snaplogic-snaps-workday-workdayread,0f7c35cf-33f7-4cc6-a0d2-095b9ce025a7,com-snaplogic-snaps-transform-jsonsplitter
42,link141,fc5cdc7b-84ab-48f7-b28a-1078d2ff9216,com-snaplogic-snaps-transform-csvformatter,904af034-37c2-46cd-99b9-4ede26463c75,com-snaplogic-snaps-binary-write
42,link139,0f7c35cf-33f7-4cc6-a0d2-095b9ce025a7,com-snaplogic-snaps-transform-jsonsplitter,8a6a66e7-ff55-4893-b2ef-8283363f78fb,com-snaplogic-snaps-transform-datatransform
42,link138,8a6a66e7-ff55-4893-b2ef-8283363f78fb,com-snaplogic-snaps-transform-datatransform,13911b58-cca0-4efc-bc1e-c92a1ae042fd,com-snaplogic-snaps-transform-datatransform
43,link199,2f63db04-350a-4d88-8704-b9307e19dcb7,com-snaplogic-snaps-flow-router,837fec37-1567-4144-88c9-1f1af13ffa42,com-snaplogic-snaps-flow-exit
43,link198,fb14f9a1-555a-4d52-a481-6db5a58bfe36,com-snaplogic-snaps-servicenow-servicenowquery,2f63db04-350a-4d88-8704-b9307e19dcb7,com-snaplogic-snaps-flow-router
43,link191,3949b885-5a42-4f84-a8e3-04ab472c9cb0,com-snaplogic-snaps-flow-router,92bfe15f-cb17-4452-91c4-2bd96f1d1426,com-snaplogic-snaps-ad-adupdateentry
43,link190,e02867e4-bd85-4acd-a527-f3549a222cd9,com-snaplogic-snaps-ad-adlistusers,3949b885-5a42-4f84-a8e3-04ab472c9cb0,com-snaplogic-snaps-flow-router
43,link192,3949b885-5a42-4f84-a8e3-04ab472c9cb0,com-snaplogic-snaps-flow-router,284bc3aa-edac-46bd-91c9-cee625c1f168,com-snaplogic-snaps-flow-exit
43,link159,41239c0c-2401-4921-974c-aa3b1b486efe,com-snaplogic-snaps-flow-copy,6d731999-1ec8-4a71-adfd-9ba62c262abb,com-snaplogic-snaps-transform-datatransform
43,link197,15486123-37e0-4b36-bdec-506c3285eef9,com-snaplogic-snaps-flow-head,588c0196-2188-4ba3-922c-e31ed60a514f,com-snaplogic-snaps-salesforce-create
43,link171,7488df5c-a566-4a9f-bfda-8eb6c85c03d7,com-snaplogic-snaps-flow-copy,1508e62d-b43b-4d77-9f86-14d39bd89d06,com-snaplogic-snaps-flow-copy
43,link186,7488df5c-a566-4a9f-bfda-8eb6c85c03d7,com-snaplogic-snaps-flow-copy,5dbdcef9-3a38-44ba-b942-b167bf8ee69c,com-snaplogic-snaps-transform-datatransform
43,link187,5dbdcef9-3a38-44ba-b942-b167bf8ee69c,com-snaplogic-snaps-transform-datatransform,e02867e4-bd85-4acd-a527-f3549a222cd9,com-snaplogic-snaps-ad-adlistusers
43,link184,c6392a7e-f477-4d89-b164-9028110c0cc7,com-snaplogic-snaps-transform-datatransform,ddd964df-a9ab-402e-8b09-16ee906f25c7,com-snaplogic-snaps-servicenow-servicenowinsert
43,link185,fb14f9a1-555a-4d52-a481-6db5a58bfe36,com-snaplogic-snaps-servicenow-servicenowquery,c6392a7e-f477-4d89-b164-9028110c0cc7,com-snaplogic-snaps-transform-datatransform
43,link182,080456c9-24aa-431b-9a7e-5d2d7202577c,com-snaplogic-snaps-transform-datatransform,15486123-37e0-4b36-bdec-506c3285eef9,com-snaplogic-snaps-flow-head
43,link183,1508e62d-b43b-4d77-9f86-14d39bd89d06,com-snaplogic-snaps-flow-copy,fb14f9a1-555a-4d52-a481-6db5a58bfe36,com-snaplogic-snaps-servicenow-servicenowquery
43,link188,e02867e4-bd85-4acd-a527-f3549a222cd9,com-snaplogic-snaps-ad-adlistusers,22411ea0-5ce6-43f5-9b87-d3fabff1cb69,com-snaplogic-snaps-transform-datatransform
43,link189,22411ea0-5ce6-43f5-9b87-d3fabff1cb69,com-snaplogic-snaps-transform-datatransform,5eb07353-fcba-482c-85ae-82bfc98f70e6,com-snaplogic-snaps-ad-adcreateentry
43,link140,41239c0c-2401-4921-974c-aa3b1b486efe,com-snaplogic-snaps-flow-copy,9fec8c47-11bc-4f67-8111-97b9d5338051,com-snaplogic-snaps-transform-jsonformatter
43,link141,9fec8c47-11bc-4f67-8111-97b9d5338051,com-snaplogic-snaps-transform-jsonformatter,310a07a0-eea4-496e-8a93-ce30b0659498,com-snaplogic-snaps-binary-write
43,link201,1508e62d-b43b-4d77-9f86-14d39bd89d06,com-snaplogic-snaps-flow-copy,080456c9-24aa-431b-9a7e-5d2d7202577c,com-snaplogic-snaps-transform-datatransform
43,link203,2f63db04-350a-4d88-8704-b9307e19dcb7,com-snaplogic-snaps-flow-router,412be613-af70-42d2-a45f-47fd35aa13e8,com-snaplogic-snaps-transform-datatransform
43,link202,412be613-af70-42d2-a45f-47fd35aa13e8,com-snaplogic-snaps-transform-datatransform,9c1db856-0b12-42b7-b4a0-50f519dfae6d,com-snaplogic-snaps-servicenow-servicenowupdatebyid
43,link168,6d731999-1ec8-4a71-adfd-9ba62c262abb,com-snaplogic-snaps-transform-datatransform,7488df5c-a566-4a9f-bfda-8eb6c85c03d7,com-snaplogic-snaps-flow-copy
43,link163,6146662a-8c76-4441-bfc8-d3300497fedb,com-snaplogic-snaps-flow-tail,41239c0c-2401-4921-974c-aa3b1b486efe,com-snaplogic-snaps-flow-copy
43,link164,6166ba4d-16e9-4620-9d8b-7bca0d507fef,com-snaplogic-snaps-workday-workdayread,6146662a-8c76-4441-bfc8-d3300497fedb,com-snaplogic-snaps-flow-tail
44,link111,a223f77b-7427-4a82-b6d2-d4ddeb3ee570,com-snaplogic-snaps-transform-datatransform,7c3767c4-6e53-405c-9f8a-aa06f48f0185,com-snaplogic-snaps-rest-put
44,link112,97d5aa24-a879-458b-a66d-3de6fbf80590,com-snaplogic-snaps-box-addfolder,a223f77b-7427-4a82-b6d2-d4ddeb3ee570,com-snaplogic-snaps-transform-datatransform
44,link115,5ea78068-745d-472b-a341-a4846e441f0c,com-snaplogic-snaps-salesforce-read,8f82a78a-a34b-4193-bbcd-c0de936ed947,com-snaplogic-snaps-transform-sort
44,link106,8f82a78a-a34b-4193-bbcd-c0de936ed947,com-snaplogic-snaps-transform-sort,2e0086a6-357b-4d00-a8d4-2f681c46047a,com-snaplogic-snaps-transform-unique
44,link107,b1372094-71dd-4027-89e9-cb922a7ad1e3,com-snaplogic-snaps-transform-datatransform,5ea78068-745d-472b-a341-a4846e441f0c,com-snaplogic-snaps-salesforce-read
44,link105,2e0086a6-357b-4d00-a8d4-2f681c46047a,com-snaplogic-snaps-transform-unique,97d5aa24-a879-458b-a66d-3de6fbf80590,com-snaplogic-snaps-box-addfolder
45,link168,7f11603c-6032-4ab6-b2c2-1b0418f70f82,com-snaplogic-snaps-transform-datatransform,5a194963-d96d-4c66-abdc-62bd4a3204ee,com-snaplogic-snaps-flow-copy
45,link223,2beec211-7844-4870-87d0-79678250fc00,com-snaplogic-snaps-ad-adlistusers,057cfe96-5609-42bc-a6fd-9ec3b819e6ae,com-snaplogic-snaps-ad-addisableentry
45,link222,5a194963-d96d-4c66-abdc-62bd4a3204ee,com-snaplogic-snaps-flow-copy,259d0645-d552-4378-91e6-29d2acade75c,com-snaplogic-snaps-transform-datatransform
45,link171,5a194963-d96d-4c66-abdc-62bd4a3204ee,com-snaplogic-snaps-flow-copy,269c876e-b707-4aa7-b46b-d47ded6b0430,com-snaplogic-snaps-flow-copy
45,link220,1bc8b2c8-be45-434d-b019-87abd674310f,com-snaplogic-snaps-flow-filter,750d32bc-f918-4bec-b416-bd444717189d,com-snaplogic-snaps-flow-head
45,link205,b9791fdb-263d-4fb8-9bb6-c9c0c57a76c2,com-snaplogic-snaps-servicenow-servicenowquery,0dd2ef70-8c52-4b84-bf05-7b35b588fa74,com-snaplogic-snaps-transform-datatransform
45,link207,269c876e-b707-4aa7-b46b-d47ded6b0430,com-snaplogic-snaps-flow-copy,b9791fdb-263d-4fb8-9bb6-c9c0c57a76c2,com-snaplogic-snaps-servicenow-servicenowquery
45,link211,64151ce5-5a2a-458e-be93-ac42bd0b08b7,com-snaplogic-snaps-transform-datatransform,1fae6227-4766-410f-8b45-4f43311d5e6a,com-snaplogic-snaps-salesforce-update
45,link217,0147cc40-5357-445d-a58e-61922697d4f9,com-snaplogic-snaps-workday-workdayread,1bc8b2c8-be45-434d-b019-87abd674310f,com-snaplogic-snaps-flow-filter
45,link214,b4b3ade7-f1b9-439b-9935-0c203894e929,com-snaplogic-snaps-transform-datatransform,92600886-ba05-43be-8cfc-40fb4df8f05b,com-snaplogic-snaps-salesforce-read
45,link215,269c876e-b707-4aa7-b46b-d47ded6b0430,com-snaplogic-snaps-flow-copy,b4b3ade7-f1b9-439b-9935-0c203894e929,com-snaplogic-snaps-transform-datatransform
45,link206,0dd2ef70-8c52-4b84-bf05-7b35b588fa74,com-snaplogic-snaps-transform-datatransform,c8579c4d-ed9f-428b-9da4-416639327be7,com-snaplogic-snaps-servicenow-servicenowdeletebyid
45,link219,750d32bc-f918-4bec-b416-bd444717189d,com-snaplogic-snaps-flow-head,7f11603c-6032-4ab6-b2c2-1b0418f70f82,com-snaplogic-snaps-transform-datatransform
45,link209,92600886-ba05-43be-8cfc-40fb4df8f05b,com-snaplogic-snaps-salesforce-read,64151ce5-5a2a-458e-be93-ac42bd0b08b7,com-snaplogic-snaps-transform-datatransform
45,link221,259d0645-d552-4378-91e6-29d2acade75c,com-snaplogic-snaps-transform-datatransform,2beec211-7844-4870-87d0-79678250fc00,com-snaplogic-snaps-ad-adlistusers
46,link137,8914869b-b907-4893-a14e-ffa9658bd8f1,com-snaplogic-snaps-transform-datatransform,5c41b961-7c00-4625-917d-e310e4297e85,com-snaplogic-snaps-salesforce-update
46,link136,5ca89f04-7b00-4c1a-b15b-1fa9321333b3,com-snaplogic-snaps-transform-multijoin,ae9ff9bd-de3f-480b-8896-79391ab7bd93,com-snaplogic-snaps-flow-router
46,link113,815e21ef-d340-4371-8aa8-5a8779bfe05f,com-snaplogic-snaps-transform-multijoin,fa641d6f-ee4e-4758-bc41-35863b48204c,com-snaplogic-snaps-transform-datatransform
46,link134,67b9de8d-24af-4b26-abf4-d10a01ce06fe,com-snaplogic-snaps-transform-multijoin,f1a1d0f9-a3cd-4460-ad44-b86ae3c1e528,com-snaplogic-snaps-transform-datatransform
46,link133,ae9ff9bd-de3f-480b-8896-79391ab7bd93,com-snaplogic-snaps-flow-router,1796f2fa-fdd4-4c5d-bcd1-4923c2d6503b,com-snaplogic-snaps-transform-datatransform
46,link132,ae9ff9bd-de3f-480b-8896-79391ab7bd93,com-snaplogic-snaps-flow-router,30d4f233-455f-4a7b-8a30-9b9980d14190,com-snaplogic-snaps-transform-jsonsplitter
46,link131,72be1f13-6e89-4407-98cc-406788e2728d,com-snaplogic-snaps-salesforce-query,a93128b8-85be-4450-af3a-69dd40a9da88,com-snaplogic-snaps-flow-head
46,link130,f1a1d0f9-a3cd-4460-ad44-b86ae3c1e528,com-snaplogic-snaps-transform-datatransform,e2b812dc-ec9c-4042-9a51-2e86d0b0b43e,com-snaplogic-snaps-netsuite-create
46,link119,8d893c67-838b-4c6c-b4d2-c8ffc47a869f,com-snaplogic-snaps-flow-router,815e21ef-d340-4371-8aa8-5a8779bfe05f,com-snaplogic-snaps-transform-multijoin
46,link139,a93128b8-85be-4450-af3a-69dd40a9da88,com-snaplogic-snaps-flow-head,5ca89f04-7b00-4c1a-b15b-1fa9321333b3,com-snaplogic-snaps-transform-multijoin
46,link138,30d4f233-455f-4a7b-8a30-9b9980d14190,com-snaplogic-snaps-transform-jsonsplitter,954441c2-e9ea-4eb0-bb67-805eaaf3f59f,com-snaplogic-snaps-transform-datatransform
46,link142,e2b812dc-ec9c-4042-9a51-2e86d0b0b43e,com-snaplogic-snaps-netsuite-create,8914869b-b907-4893-a14e-ffa9658bd8f1,com-snaplogic-snaps-transform-datatransform
46,link143,fa641d6f-ee4e-4758-bc41-35863b48204c,com-snaplogic-snaps-transform-datatransform,5ca89f04-7b00-4c1a-b15b-1fa9321333b3,com-snaplogic-snaps-transform-multijoin
46,link140,1796f2fa-fdd4-4c5d-bcd1-4923c2d6503b,com-snaplogic-snaps-transform-datatransform,67b9de8d-24af-4b26-abf4-d10a01ce06fe,com-snaplogic-snaps-transform-multijoin
46,link144,f2e3f768-35cf-48de-8e83-283f502c7f26,com-snaplogic-snaps-transform-groupbyfields,67b9de8d-24af-4b26-abf4-d10a01ce06fe,com-snaplogic-snaps-transform-multijoin
46,link145,954441c2-e9ea-4eb0-bb67-805eaaf3f59f,com-snaplogic-snaps-transform-datatransform,f2e3f768-35cf-48de-8e83-283f502c7f26,com-snaplogic-snaps-transform-groupbyfields
46,link124,fa786427-c8d5-4e7e-ac2c-eaf421e2a3b8,com-snaplogic-snaps-salesforce-query,8d893c67-838b-4c6c-b4d2-c8ffc47a869f,com-snaplogic-snaps-flow-router
46,link125,7c82e7a5-37e9-4d96-a075-589710128fad,com-snaplogic-snaps-transform-datatransform,d6fd722d-cad3-4782-98a9-092d50739751,com-snaplogic-snaps-salesforce-update
46,link126,0a35a7e6-ebfc-4cca-9d8b-231b753f3b42,com-snaplogic-snaps-netsuite-create,7c82e7a5-37e9-4d96-a075-589710128fad,com-snaplogic-snaps-transform-datatransform
46,link127,bd226f36-d3bb-49f6-b76f-28815f543419,com-snaplogic-snaps-transform-datatransform,0a35a7e6-ebfc-4cca-9d8b-231b753f3b42,com-snaplogic-snaps-netsuite-create
46,link128,8d893c67-838b-4c6c-b4d2-c8ffc47a869f,com-snaplogic-snaps-flow-router,bd226f36-d3bb-49f6-b76f-28815f543419,com-snaplogic-snaps-transform-datatransform
46,link129,d6fd722d-cad3-4782-98a9-092d50739751,com-snaplogic-snaps-salesforce-update,815e21ef-d340-4371-8aa8-5a8779bfe05f,com-snaplogic-snaps-transform-multijoin
47,link124,fdd57c9d-d6cb-4ffa-9761-6dcd6328fc93,com-snaplogic-snaps-transform-datatransform,7ac24101-9c6b-4dce-8e18-50888373ef8a,com-snaplogic-snaps-servicenow-servicenowinsert
47,link126,6956f89c-3218-4a21-8c29-63a2cd207145,com-snaplogic-snaps-flow-head,05e5db6b-b533-4160-8a06-b218aa95567e,com-snaplogic-snaps-servicenow-servicenowquery
47,link127,45c7bff3-128c-4293-88cf-6f34694fc19e,com-snaplogic-snaps-salesforce-read,6956f89c-3218-4a21-8c29-63a2cd207145,com-snaplogic-snaps-flow-head
47,link123,05e5db6b-b533-4160-8a06-b218aa95567e,com-snaplogic-snaps-servicenow-servicenowquery,fdd57c9d-d6cb-4ffa-9761-6dcd6328fc93,com-snaplogic-snaps-transform-datatransform
48,link168,a8e6cfa5-c33d-4d71-8b2c-128a30a484d9,com-snaplogic-snaps-transform-jsonparser,9ba1ee46-c5b0-4b09-8444-18c3a5ffed37,com-snaplogic-snaps-transform-jsonsplitter
48,link169,0d09dc3e-434a-457e-82a8-286e4ed18f3c,com-snaplogic-snaps-redshift-bulkupdate,50e5fcad-6d30-4e9d-ad99-8436aab4315b,com-snaplogic-snaps-flow-gate
48,link135,380f6b16-ffcd-402a-a684-4ef4b0f95bc2,com-snaplogic-snaps-transform-datatransform,47de3791-abf0-4445-a951-b9898a9eafd1,com-snaplogic-snaps-transform-multijoin
48,link134,77b2f0b9-fa3c-455a-ad67-cd85657d4274,com-snaplogic-snaps-transform-datatransform,47de3791-abf0-4445-a951-b9898a9eafd1,com-snaplogic-snaps-transform-multijoin
48,link115,952e438a-0064-486d-ab0f-6775d3807159,com-snaplogic-snaps-transform-binarytodocument,380f6b16-ffcd-402a-a684-4ef4b0f95bc2,com-snaplogic-snaps-transform-datatransform
48,link132,50e5fcad-6d30-4e9d-ad99-8436aab4315b,com-snaplogic-snaps-flow-gate,77b2f0b9-fa3c-455a-ad67-cd85657d4274,com-snaplogic-snaps-transform-datatransform
48,link116,9a8e31a6-ec35-49c1-b96a-c38d131b5e06,com-snaplogic-snaps-binary-s3filereader,a8e6cfa5-c33d-4d71-8b2c-128a30a484d9,com-snaplogic-snaps-transform-jsonparser
48,link163,be413d75-bf43-4064-b5b0-060b48eff858,com-snaplogic-snaps-flow-filter,aec15c28-297c-4605-92b6-5d7ad1132c7c,com-snaplogic-snaps-amazonsqs-amazonsqsacknowledge
48,link164,47de3791-abf0-4445-a951-b9898a9eafd1,com-snaplogic-snaps-transform-multijoin,be413d75-bf43-4064-b5b0-060b48eff858,com-snaplogic-snaps-flow-filter
48,link165,9996de7d-1816-4cfa-bec8-8649543a6d9d,com-snaplogic-snaps-flow-binaryrouter,952e438a-0064-486d-ab0f-6775d3807159,com-snaplogic-snaps-transform-binarytodocument
48,link166,9996de7d-1816-4cfa-bec8-8649543a6d9d,com-snaplogic-snaps-flow-binaryrouter,04245c47-46e6-4bc6-977f-28d124ba3e26,com-snaplogic-snaps-transform-jsonparser
48,link167,43b11c0c-f6cd-4cba-862b-2b33b76afbc0,com-snaplogic-snaps-amazonsqs-amazonsqsconsumer,9996de7d-1816-4cfa-bec8-8649543a6d9d,com-snaplogic-snaps-flow-binaryrouter
48,link142,9ba1ee46-c5b0-4b09-8444-18c3a5ffed37,com-snaplogic-snaps-transform-jsonsplitter,7cecb545-6240-4b94-a9ad-e8aec568f017,com-snaplogic-snaps-transform-datatransform
48,link170,767dd2eb-6ca6-495e-ae5c-ce546b342a96,com-snaplogic-snaps-transform-datatransform,9a8e31a6-ec35-49c1-b96a-c38d131b5e06,com-snaplogic-snaps-binary-s3filereader
48,link153,7cecb545-6240-4b94-a9ad-e8aec568f017,com-snaplogic-snaps-transform-datatransform,0d09dc3e-434a-457e-82a8-286e4ed18f3c,com-snaplogic-snaps-redshift-bulkupdate
48,link148,04245c47-46e6-4bc6-977f-28d124ba3e26,com-snaplogic-snaps-transform-jsonparser,767dd2eb-6ca6-495e-ae5c-ce546b342a96,com-snaplogic-snaps-transform-datatransform
49,link110,14d58d31-962d-414b-8270-f55197bdddd1,com-snaplogic-snaps-transform-datatransform,e1c1e730-d3fc-4d87-8143-31d5544abc64,com-snaplogic-snaps-transform-jsonsplitter
49,link134,36781e20-f066-42df-9920-61230ca7f780,com-snaplogic-snaps-redshift-execute,96037439-8d4e-4c8d-9dc1-614f539d2463,com-snaplogic-snaps-transform-groupbyfields
49,link131,17390ab5-650c-4b96-9825-0abc7052ec1c,com-snaplogic-snaps-transform-datatransform,36781e20-f066-42df-9920-61230ca7f780,com-snaplogic-snaps-redshift-execute
49,link130,e1c1e730-d3fc-4d87-8143-31d5544abc64,com-snaplogic-snaps-transform-jsonsplitter,17390ab5-650c-4b96-9825-0abc7052ec1c,com-snaplogic-snaps-transform-datatransform
49,link152,d34d6fd3-0c7d-41f3-a91a-3caa03035cff,com-snaplogic-snaps-transform-datatransform,d392070f-bed1-4413-9ca8-46252ad6d702,com-snaplogic-snaps-flow-pipeexec
49,link149,96037439-8d4e-4c8d-9dc1-614f539d2463,com-snaplogic-snaps-transform-groupbyfields,d34d6fd3-0c7d-41f3-a91a-3caa03035cff,com-snaplogic-snaps-transform-datatransform
50,link353,9e26ab7d-77cb-4a30-ad00-9f846f7f4cf5,com-snaplogic-snaps-salesforce-update,47fdab90-30af-402e-b6d1-8fe00fb5372f,com-snaplogic-snaps-transform-datatransform
50,link352,097d5d3d-7fda-4509-8d3c-fd94b159f857,com-snaplogic-snaps-salesforce-create,97c10a68-b9cf-4ad2-89ce-9b9e64028d4c,com-snaplogic-snaps-transform-datatransform
50,link327,f6735efe-fa2a-4881-9a90-d15f67da2c17,com-snaplogic-snaps-flow-router,9e26ab7d-77cb-4a30-ad00-9f846f7f4cf5,com-snaplogic-snaps-salesforce-update
50,link324,be8947a3-2699-4aa2-82e1-986074248bc2,com-snaplogic-snaps-salesforce-read,39af4b8b-c812-43f8-b330-fac7eb245b2d,com-snaplogic-snaps-transform-datatransform
50,link339,52f0ebe7-3604-4954-9012-075ee59ac8d6,com-snaplogic-snaps-flow-router,dea641e1-3eb1-4b31-a1b5-046fd8d09b8a,com-snaplogic-snaps-transform-datatransform
50,link338,d349e10c-dd90-4fd7-ac07-c2c1f81dad78,com-snaplogic-snaps-salesforce-read,71fc4ea4-bcf5-4f51-a200-17dbc70f6f86,com-snaplogic-snaps-transform-datatransform
50,link159,2bf7c51e-096f-467a-a77e-0b7bb8519cd7,com-snaplogic-snaps-transform-datatransform,881dbb35-55ed-4da8-b80e-8f1625021f77,com-snaplogic-snaps-flow-router
50,link325,39af4b8b-c812-43f8-b330-fac7eb245b2d,com-snaplogic-snaps-transform-datatransform,caba56a3-0b51-43c8-9607-4d41e2b5ba5a,com-snaplogic-snaps-salesforce-read
50,link319,13744e01-81e2-41bb-ba28-f8f6c329ab3d,com-snaplogic-snaps-salesforce-read,0f2b057e-a4fc-4c17-b53d-acad7ac8332f,com-snaplogic-snaps-flow-router
50,link318,0f2b057e-a4fc-4c17-b53d-acad7ac8332f,com-snaplogic-snaps-flow-router,08a35c12-9013-4d29-b875-b6ae2732629f,com-snaplogic-snaps-transform-datatransform
50,link317,881dbb35-55ed-4da8-b80e-8f1625021f77,com-snaplogic-snaps-flow-router,13744e01-81e2-41bb-ba28-f8f6c329ab3d,com-snaplogic-snaps-salesforce-read
50,link330,0ab55045-6bb6-4db1-8137-71bebac534ef,com-snaplogic-snaps-transform-datatransform,610797a5-8005-46af-bad8-8958fa2e6805,com-snaplogic-snaps-transform-datatransform
50,link315,881dbb35-55ed-4da8-b80e-8f1625021f77,com-snaplogic-snaps-flow-router,3f862132-3e02-4217-abbb-16e5252e5cbb,com-snaplogic-snaps-salesforce-read
50,link314,52f0ebe7-3604-4954-9012-075ee59ac8d6,com-snaplogic-snaps-flow-router,02a579a2-aa1a-4abe-91b5-af5f414f6a33,com-snaplogic-snaps-transform-datatransform
50,link335,881dbb35-55ed-4da8-b80e-8f1625021f77,com-snaplogic-snaps-flow-router,ea0239c3-9a67-42fe-b73f-4e1f455bc276,com-snaplogic-snaps-transform-datatransform
50,link158,d41de3a7-ec1c-4a2e-a6d6-30731380bbd2,com-snaplogic-snaps-transform-datatransform,2bf7c51e-096f-467a-a77e-0b7bb8519cd7,com-snaplogic-snaps-transform-datatransform
50,link337,e477ab5d-d84e-4ea4-8690-e61cffa4bb9c,com-snaplogic-snaps-flow-union,d349e10c-dd90-4fd7-ac07-c2c1f81dad78,com-snaplogic-snaps-salesforce-read
50,link336,6cf0be82-8191-49f2-a8f3-17c69a1dce4b,com-snaplogic-snaps-transform-datatransform,e477ab5d-d84e-4ea4-8690-e61cffa4bb9c,com-snaplogic-snaps-flow-union
50,link313,3f862132-3e02-4217-abbb-16e5252e5cbb,com-snaplogic-snaps-salesforce-read,52f0ebe7-3604-4954-9012-075ee59ac8d6,com-snaplogic-snaps-flow-router
50,link334,ea0239c3-9a67-42fe-b73f-4e1f455bc276,com-snaplogic-snaps-transform-datatransform,e477ab5d-d84e-4ea4-8690-e61cffa4bb9c,com-snaplogic-snaps-flow-union
